Date,Close(CCI30 index)
2018/10/19,3899.82
2018/10/18,3892.22
2018/10/17,3958.1
2018/10/16,3979.56
2018/10/15,3952.14
2018/10/14,3742.58
2018/10/13,3788.18
2018/10/12,3771.61
2018/10/11,3687.7
2018/10/10,4165.69
2018/10/09,4220.91
2018/10/08,4263.52
2018/10/07,4187.35
2018/10/06,4152.89
2018/10/05,4208.44
2018/10/04,4154.63
2018/10/03,4116.96
2018/10/02,4184.31
2018/10/01,4240.27
2018/09/30,4269.51
2018/09/29,4255.71
2018/09/28,4217.01
2018/09/27,4275.46
2018/09/26,4065.43
2018/09/25,4047.83
2018/09/24,4110.25
2018/09/23,4343.56
2018/09/22,4259
2018/09/21,4334.12
2018/09/20,3994.57
2018/09/19,3702.76
2018/09/18,3692.41
2018/09/17,3545.67
2018/09/16,3773.05
2018/09/15,3781.37
2018/09/14,3731.65
2018/09/13,3746.96
2018/09/12,3552.38
2018/09/11,3569.95
2018/09/10,3667.31
2018/09/09,3684.69
2018/09/08,3647.83
2018/09/07,3852.62
2018/09/06,3955.24
2018/09/05,3959.78
2018/09/04,4599.18
2018/09/03,4547.39
2018/09/02,4558.21
2018/09/01,4582.35
2018/08/31,4375.97
2018/08/30,4315.42
2018/08/29,4391.75
2018/08/28,4488.96
2018/08/27,4290.72
2018/08/26,4054.55
2018/08/25,4075.58
2018/08/24,4054.08
2018/08/23,3960.13
2018/08/22,3836.28
2018/08/21,3979.92
2018/08/20,3865.55
2018/08/19,4133.84
2018/08/18,4031.31
2018/08/17,4326.55
2018/08/16,3837.28
2018/08/15,3756.41
2018/08/14,3694.77
2018/08/13,3796.51
2018/08/12,4067.18
2018/08/11,4064.01
2018/08/10,4171.51
2018/08/09,4491.12
2018/08/08,4297.82
2018/08/07,4766.92
2018/08/06,5010.33
2018/08/05,5123.75
2018/08/04,5031.39
2018/08/03,5264.78
2018/08/02,5260.91
2018/08/01,5365.88
2018/07/31,5548.98
2018/07/30,5851.87
2018/07/29,6010.9
2018/07/28,6003.95
2018/07/27,6006.39
2018/07/26,5901.58
2018/07/25,6044.14
2018/07/24,6091.67
2018/07/23,5713
2018/07/22,5713.81
2018/07/21,5763.88
2018/07/20,5635.68
2018/07/19,5975.26
2018/07/18,6043.89
2018/07/17,6094.23
2018/07/16,5743.49
2018/07/15,5333.99
2018/07/14,5208.03
2018/07/13,5193.31
2018/07/12,5109.07
2018/07/11,5284.77
2018/07/10,5217.69
2018/07/09,5635.38
2018/07/08,5799.86
2018/07/07,5917.44
2018/07/06,5757.25
2018/07/05,5802.23
2018/07/04,5861.11
2018/07/03,5753.92
2018/07/02,5879.19
2018/07/01,5533.59
2018/06/30,5520.04
2018/06/29,5301.27
2018/06/28,5062.46
2018/06/27,5358
2018/06/26,5235.79
2018/06/25,5537.51
2018/06/24,5426.72
2018/06/23,5589.46
2018/06/22,5549.45
2018/06/21,6263.83
2018/06/20,6326.52
2018/06/19,6386.99
2018/06/18,6304.92
2018/06/17,6126.31
2018/06/16,6163.14
2018/06/15,6098.55
2018/06/14,6397.39
2018/06/13,5979.49
2018/06/12,6237.58
2018/06/11,6707.79
2018/06/10,6580.79
2018/06/09,7503.72
2018/06/08,7649.94
2018/06/07,7740.51
2018/06/06,7743.94
2018/06/05,7776.3
2018/06/04,7596.15
2018/06/03,7938.91
2018/06/02,7758.54
2018/06/01,7469.1
2018/05/31,7400.54
2018/05/30,7227.59
2018/05/29,7425.51
2018/05/28,6834.79
2018/05/27,7421.62
2018/05/26,7505.92
2018/05/25,7578.61
2018/05/24,7802.81
2018/05/23,7523.66
2018/05/22,8187.94
2018/05/21,8781.79
2018/05/20,9006.98
2018/05/19,8648.92
2018/05/18,8708.72
2018/05/17,8436.46
2018/05/16,8896.03
2018/05/15,9052.59
2018/05/14,9377.18
2018/05/13,9438.41
2018/05/12,9013.46
2018/05/11,8825.62
2018/05/10,9714.26
2018/05/09,10235.3
2018/05/08,10299.7
2018/05/07,10448.4
2018/05/06,10820
2018/05/05,11055.7
2018/05/04,10833.4
2018/05/03,10930.1
2018/05/02,10497
2018/05/01,10239.4
2018/04/30,10168.5
2018/04/29,10655.9
2018/04/28,10254
2018/04/27,9530.89
2018/04/26,9830.44
2018/04/25,9096.76
2018/04/24,10257
2018/04/23,9418.43
2018/04/22,9002.43
2018/04/21,8978.39
2018/04/20,9184.99
2018/04/19,8436.02
2018/04/18,8018
2018/04/17,7457.5
2018/04/16,7554.72
2018/04/15,7681.02
2018/04/14,7217.29
2018/04/13,7128.34
2018/04/12,7157.05
2018/04/11,6316.49
2018/04/10,6010.4
2018/04/09,5887.09
2018/04/08,6003.55
2018/04/07,5869.18
2018/04/06,5647.54
2018/04/05,5843.9
2018/04/04,5785.35
2018/04/03,6430.98
2018/04/02,5923.09
2018/04/01,5652.68
2018/03/31,5874.29
2018/03/30,5857.54
2018/03/29,5947.64
2018/03/28,6706.97
2018/03/27,6623.27
2018/03/26,7004.33
2018/03/25,7423.78
2018/03/24,7514.36
2018/03/23,7591.1
2018/03/22,7567.11
2018/03/21,7754.05
2018/03/20,7755.15
2018/03/19,7517.86
2018/03/18,6916.44
2018/03/17,6757.47
2018/03/16,7293.87
2018/03/15,7354.11
2018/03/14,7422.35
2018/03/13,8387.25
2018/03/12,8361.21
2018/03/11,8707.58
2018/03/10,8148.83
2018/03/09,8637.58
2018/03/08,8518.02
2018/03/07,9070.57
2018/03/06,9884.93
2018/03/05,10523
2018/03/04,10689.1
2018/03/03,10516.9
2018/03/02,10512.2
2018/03/01,10656.9
2018/02/28,10213.9
2018/02/27,10752.5
2018/02/26,10574.4
2018/02/25,10146
2018/02/24,10185.4
2018/02/23,10606.3
2018/02/22,10087.2
2018/02/21,10814
2018/02/20,11419.6
2018/02/19,11955.6
2018/02/18,11471.7
2018/02/17,12299
2018/02/16,11743.2
2018/02/15,11522.8
2018/02/14,11147.5
2018/02/13,10058.2
2018/02/12,10332.4
2018/02/11,9554.94
2018/02/10,10241.5
2018/02/09,10433.2
2018/02/08,9491.45
2018/02/07,8506.34
2018/02/06,8932.47
2018/02/05,7742.99
2018/02/04,9424.25
2018/02/03,10737.5
2018/02/02,10127.6
2018/02/01,10898.1
2018/01/31,12596
2018/01/30,12282.5
2018/01/29,14004.9
2018/01/28,14619.6
2018/01/27,13719.2
2018/01/26,13356.2
2018/01/25,13495.9
2018/01/24,13532.8
2018/01/23,12957.1
2018/01/22,13080.6
2018/01/21,13822.3
2018/01/20,15671.4
2018/01/19,14196.4
2018/01/18,14095.5
2018/01/17,13536.3
2018/01/16,13369.5
2018/01/15,17345.8
2018/01/14,17967.6
2018/01/13,18896.5
2018/01/12,17907
2018/01/11,16430.9
2018/01/10,18285.2
2018/01/09,18213.7
2018/01/08,18484.8
2018/01/07,20796.6
2018/01/06,20142.1
2018/01/05,19174.1
2018/01/04,19097.9
2018/01/03,18543.3
2018/01/02,16902.6
2018/01/01,15473.2
2017/12/31,15107.2
2017/12/30,14081.1
2017/12/29,15375.1
2017/12/28,13747.6
2017/12/27,14437.7
2017/12/26,14317.6
2017/12/25,13612.7
2017/12/24,13028.3
2017/12/23,13623.9
2017/12/22,12443.9
2017/12/21,15003.4
2017/12/20,14756.7
2017/12/19,14357.4
2017/12/18,13640
2017/12/17,12217.8
2017/12/16,11754.2
2017/12/15,11207.5
2017/12/14,11211.5
2017/12/13,10182.3
2017/12/12,10136
2017/12/11,8824.11
2017/12/10,7876.48
2017/12/09,8204.7
2017/12/08,8610.41
2017/12/07,8068.58
2017/12/06,7682.07
2017/12/05,7520.48
2017/12/04,7269.77
2017/12/03,6870.8
2017/12/02,6665.74
2017/12/01,6595.38
2017/11/30,6194.15
2017/11/29,5979
2017/11/28,6119.6
2017/11/27,5995.97
2017/11/26,5733.51
2017/11/25,5408.74
2017/11/24,5112.85
2017/11/23,4975.18
2017/11/22,5033.91
2017/11/21,4896.87
2017/11/20,4979.88
2017/11/19,4870.64
2017/11/18,4743.85
2017/11/17,4680.41
2017/11/16,4728.77
2017/11/15,4460.87
2017/11/14,4088.2
2017/11/13,4049.99
2017/11/12,3718.01
2017/11/11,3926.22
2017/11/10,4016.46
2017/11/09,4270.18
2017/11/08,4437.76
2017/11/07,4251
2017/11/06,4178.94
2017/11/05,4397.29
2017/11/04,4382.25
2017/11/03,4288.24
2017/11/02,4201.68
2017/11/01,4020.61
2017/10/31,3844.91
2017/10/30,3813.21
2017/10/29,3811.55
2017/10/28,3660.49
2017/10/27,3667.05
2017/10/26,3683.63
2017/10/25,3678.77
2017/10/24,3644.8
2017/10/23,3577.13
2017/10/22,3669.46
2017/10/21,3688.69
2017/10/20,3741.07
2017/10/19,3737.61
2017/10/18,3741.06
2017/10/17,3795.32
2017/10/16,3854.03
2017/10/15,3838.52
2017/10/14,3895.85
2017/10/13,3838.73
2017/10/12,3687.84
2017/10/11,3637.32
2017/10/10,3572.06
2017/10/09,3494.81
2017/10/08,3586.78
2017/10/07,3621.21
2017/10/06,3586.26
2017/10/05,3550.58
2017/10/04,3491.67
2017/10/03,3573.06
2017/10/02,3646.37
2017/10/01,3724.85
2017/09/30,3727.83
2017/09/29,3608.02
2017/09/28,3671.31
2017/09/27,3715.03
2017/09/26,3401.04
2017/09/25,3399.43
2017/09/24,3191.44
2017/09/23,3273.17
2017/09/22,3097.61
2017/09/21,3054.41
2017/09/20,3345.79
2017/09/19,3357.64
2017/09/18,3524.67
2017/09/17,3095.27
2017/09/16,3098.47
2017/09/15,3118.38
2017/09/14,2695.31
2017/09/13,3510.75
2017/09/12,3717.13
2017/09/11,3746.85
2017/09/10,3700.87
2017/09/09,3824.18
2017/09/08,3858.48
2017/09/07,4279.81
2017/09/06,4335.67
2017/09/05,4015.34
2017/09/04,3794.07
2017/09/03,4387.21
2017/09/02,4365.23
2017/09/01,4833.25
2017/08/31,4650.55
2017/08/30,4486.69
2017/08/29,4375.34
2017/08/28,4365.14
2017/08/27,4325.01
2017/08/26,4279.98
2017/08/25,4094.53
2017/08/24,4037.4
2017/08/23,3955.59
2017/08/22,3854.08
2017/08/21,3758.55
2017/08/20,3735.74
2017/08/19,3671.05
2017/08/18,3548.02
2017/08/17,3677.03
2017/08/16,3775.65
2017/08/15,3647.27
2017/08/14,3721.84
2017/08/13,3639.85
2017/08/12,3639.88
2017/08/11,3604.5
2017/08/10,3471.12
2017/08/09,3407.75
2017/08/08,3438.41
2017/08/07,3293.27
2017/08/06,3172.66
2017/08/05,3178.56
2017/08/04,2895.14
2017/08/03,2854.08
2017/08/02,2744.08
2017/08/01,2727.45
2017/07/31,2618.43
2017/07/30,2556.33
2017/07/29,2633.37
2017/07/28,2600.8
2017/07/27,2651.48
2017/07/26,2593.58
2017/07/25,2608.54
2017/07/24,2887.05
2017/07/23,2860.44
2017/07/22,2957.05
2017/07/21,2716.05
2017/07/20,2767.38
2017/07/19,2341.07
2017/07/18,2535.01
2017/07/17,2358.62
2017/07/16,1973.39
2017/07/15,2082.78
2017/07/14,2348.48
2017/07/13,2522.33
2017/07/12,2674.16
2017/07/11,2360.72
2017/07/10,2506.61
2017/07/09,2886.84
2017/07/08,3030.14
2017/07/07,2936.51
2017/07/06,3254.97
2017/07/05,3273.32
2017/07/04,3290.92
2017/07/03,3236.91
2017/07/02,3172.72
2017/07/01,3078.35
2017/06/30,3250.32
2017/06/29,3332.48
2017/06/28,3497.93
2017/06/27,3330.09
2017/06/26,3202.98
2017/06/25,3460.92
2017/06/24,3622.04
2017/06/23,3799.72
2017/06/22,3682.28
2017/06/21,3640.14
2017/06/20,3735.67
2017/06/19,3756.66
2017/06/18,3562.18
2017/06/17,3609.74
2017/06/16,3419.32
2017/06/15,3314.75
2017/06/14,3356.8
2017/06/13,3659.3
2017/06/12,3491.91
2017/06/11,3692.89
2017/06/10,3561.54
2017/06/09,3454.82
2017/06/08,3343.92
2017/06/07,3196.76
2017/06/06,3306.1
2017/06/05,3100.9
2017/06/04,2902.26
2017/06/03,2837.33
2017/06/02,2828.14
2017/06/01,2698.6
2017/05/31,2528.61
2017/05/30,2418.66
2017/05/29,2391.27
2017/05/28,2259.21
2017/05/27,2117.87
2017/05/26,2238.21
2017/05/25,2380.41
2017/05/24,2692.99
2017/05/23,2669.18
2017/05/22,2406.2
2017/05/21,2321.11
2017/05/20,2150.86
2017/05/19,2003.22
2017/05/18,1906.6
2017/05/17,1797.27
2017/05/16,1636.83
2017/05/15,1574.54
2017/05/14,1562.25
2017/05/13,1533.06
2017/05/12,1491.93
2017/05/11,1508
2017/05/10,1500.18
2017/05/09,1448.17
2017/05/08,1530.04
2017/05/07,1413.32
2017/05/06,1327.79
2017/05/05,1272.82
2017/05/04,1228.91
2017/05/03,1122.38
2017/05/02,1073.49
2017/05/01,1066.81
2017/04/30,1063.7
2017/04/29,1016.23
2017/04/28,963.019
2017/04/27,915.389
2017/04/26,869.788
2017/04/25,840.768
2017/04/24,833.388
2017/04/23,795.915
2017/04/22,801.08
2017/04/21,794.271
2017/04/20,786.376
2017/04/19,787.113
2017/04/18,793.036
2017/04/17,771.327
2017/04/16,766.182
2017/04/15,766.683
2017/04/14,732.517
2017/04/13,745.962
2017/04/12,733.515
2017/04/11,703.565
2017/04/10,693.992
2017/04/09,689.736
2017/04/08,700.37
2017/04/07,681.424
2017/04/06,689.074
2017/04/05,695.51
2017/04/04,684.378
2017/04/03,677.048
2017/04/02,712.784
2017/04/01,665.239
2017/03/31,648.542
2017/03/30,615.561
2017/03/29,583.963
2017/03/28,574.833
2017/03/27,546.399
2017/03/26,537.29
2017/03/25,533.968
2017/03/24,537.345
2017/03/23,540.847
2017/03/22,529.904
2017/03/21,540.518
2017/03/20,524.662
2017/03/19,517.544
2017/03/18,463.487
2017/03/17,509.983
2017/03/16,525.749
2017/03/15,501.898
2017/03/14,473.896
2017/03/13,467.41
2017/03/12,440.605
2017/03/11,419.168
2017/03/10,390.504
2017/03/09,402.353
2017/03/08,388.438
2017/03/07,416.255
2017/03/06,429.299
2017/03/05,426.574
2017/03/04,416.961
2017/03/03,421.951
2017/03/02,411.716
2017/03/01,400.941
2017/02/28,381.548
2017/02/27,378.142
2017/02/26,373.469
2017/02/25,365.216
2017/02/24,369.536
2017/02/23,371.475
2017/02/22,359.426
2017/02/21,357.394
2017/02/20,355.011
2017/02/19,354.424
2017/02/18,355.827
2017/02/17,355.585
2017/02/16,353.79
2017/02/15,352.68
2017/02/14,348.94
2017/02/13,336.572
2017/02/12,342.637
2017/02/11,344.61
2017/02/10,338.759
2017/02/09,340.492
2017/02/08,361.515
2017/02/07,362.08
2017/02/06,357.486
2017/02/05,353.166
2017/02/04,357.535
2017/02/03,353.874
2017/02/02,348.492
2017/02/01,343.414
2017/01/31,340.556
2017/01/30,332.977
2017/01/29,330.966
2017/01/28,328.114
2017/01/27,325.478
2017/01/26,325.465
2017/01/25,319.164
2017/01/24,316.362
2017/01/23,325.702
2017/01/22,322.463
2017/01/21,322.479
2017/01/20,314.202
2017/01/19,314.195
2017/01/18,310.669
2017/01/17,314.699
2017/01/16,296.572
2017/01/15,294.643
2017/01/14,292.278
2017/01/13,291.495
2017/01/12,287.861
2017/01/11,276.353
2017/01/10,313.733
2017/01/09,308.995
2017/01/08,309.316
2017/01/07,307.73
2017/01/06,308.409
2017/01/05,334.115
2017/01/04,371.646
2017/01/03,334.754
2017/01/02,323.07
2017/01/01,315.744
2016/12/31,309.653
2016/12/30,312.303
2016/12/29,312.371
2016/12/28,300.716
2016/12/27,290.687
2016/12/26,287.074
2016/12/25,283.818
2016/12/24,287.203
2016/12/23,289.55
2016/12/22,280.54
2016/12/21,278.509
2016/12/20,273.88
2016/12/19,275.461
2016/12/18,275.213
2016/12/17,272.457
2016/12/16,274.998
2016/12/15,271.165
2016/12/14,270.84
2016/12/13,268.199
2016/12/12,269.266
2016/12/11,266.69
2016/12/10,266.486
2016/12/09,270.049
2016/12/08,267.988
2016/12/07,268.396
2016/12/06,262.876
2016/12/05,256.181
2016/12/04,260.035
2016/12/03,262.98
2016/12/02,260.891
2016/12/01,261.249
2016/11/30,262.652
2016/11/29,258.418
2016/11/28,262.566
2016/11/27,263.063
2016/11/26,261.977
2016/11/25,262.937
2016/11/24,261.758
2016/11/23,264.864
2016/11/22,266.074
2016/11/21,262.603
2016/11/20,260.543
2016/11/19,265.727
2016/11/18,265.342
2016/11/17,265.532
2016/11/16,267.163
2016/11/15,267.421
2016/11/14,267.994
2016/11/13,267.888
2016/11/12,267.751
2016/11/11,269.84
2016/11/10,268.059
2016/11/09,270.577
2016/11/08,270.843
2016/11/07,271.554
2016/11/06,274.019
2016/11/05,274.485
2016/11/04,266.874
2016/11/03,259.203
2016/11/02,267.344
2016/11/01,266.781
2016/10/31,262.942
2016/10/30,266.352
2016/10/29,261.903
2016/10/28,264.375
2016/10/27,270.287
2016/10/26,270.536
2016/10/25,268.598
2016/10/24,270.963
2016/10/23,271.903
2016/10/22,271.486
2016/10/21,267.59
2016/10/20,266.478
2016/10/19,265.201
2016/10/18,267.793
2016/10/17,266.252
2016/10/16,268.646
2016/10/15,267.748
2016/10/14,270.159
2016/10/13,269.348
2016/10/12,269.141
2016/10/11,272.043
2016/10/10,267.5
2016/10/09,269.127
2016/10/08,269.137
2016/10/07,271.069
2016/10/06,273.698
2016/10/05,273.842
2016/10/04,275.3
2016/10/03,277.112
2016/10/02,277.283
2016/10/01,277.032
2016/09/30,281.292
2016/09/29,279.083
2016/09/28,281.672
2016/09/27,279.889
2016/09/26,278.71
2016/09/25,280.024
2016/09/24,277.835
2016/09/23,278.842
2016/09/22,276.949
2016/09/21,280.34
2016/09/20,285.968
2016/09/19,280.797
2016/09/18,278.778
2016/09/17,279.723
2016/09/16,280.655
2016/09/15,281.782
2016/09/14,277.232
2016/09/13,275.689
2016/09/12,274.977
2016/09/11,270.967
2016/09/10,278.626
2016/09/09,277.577
2016/09/08,276.773
2016/09/07,275.444
2016/09/06,273.952
2016/09/05,275.754
2016/09/04,274.069
2016/09/03,270.282
2016/09/02,268.109
2016/09/01,265.728
2016/08/31,268.73
2016/08/30,268.206
2016/08/29,268.473
2016/08/28,266.364
2016/08/27,254.736
2016/08/26,256.526
2016/08/25,256.119
2016/08/24,257.575
2016/08/23,258.8
2016/08/22,259.23
2016/08/21,259.101
2016/08/20,257.627
2016/08/19,254.366
2016/08/18,254.657
2016/08/17,254.588
2016/08/16,255.285
2016/08/15,255.416
2016/08/14,254.24
2016/08/13,258.251
2016/08/12,259.235
2016/08/11,255.34
2016/08/10,256.976
2016/08/09,256.414
2016/08/08,252.394
2016/08/07,250.763
2016/08/06,251.159
2016/08/05,247.125
2016/08/04,245.402
2016/08/03,235.994
2016/08/02,224.832
2016/08/01,252.338
2016/07/31,263.524
2016/07/30,273.922
2016/07/29,271.17
2016/07/28,277.62
2016/07/27,279.254
2016/07/26,277.049
2016/07/25,296.231
2016/07/24,298.91
2016/07/23,308.663
2016/07/22,297.587
2016/07/21,298.096
2016/07/20,304.389
2016/07/19,308.894
2016/07/18,276.916
2016/07/17,293.058
2016/07/16,291.127
2016/07/15,293.671
2016/07/14,298.487
2016/07/13,298.505
2016/07/12,276.734
2016/07/11,241.405
2016/07/10,233.547
2016/07/09,232.459
2016/07/08,233.201
2016/07/07,222.548
2016/07/06,231.862
2016/07/05,230.859
2016/07/04,237.913
2016/07/03,232.367
2016/07/02,241.56
2016/07/01,235.435
2016/06/30,237.16
2016/06/29,230.011
2016/06/28,230.687
2016/06/27,228.443
2016/06/26,214.23
2016/06/25,219.959
2016/06/24,218.357
2016/06/23,207.699
2016/06/22,197.412
2016/06/21,214.608
2016/06/20,229.273
2016/06/19,234.581
2016/06/18,227.578
2016/06/17,229.701
2016/06/16,244.559
2016/06/15,226.439
2016/06/14,224.127
2016/06/13,218.777
2016/06/12,210.352
2016/06/11,196.623
2016/06/10,191.021
2016/06/09,191.477
2016/06/08,191.861
2016/06/07,190.375
2016/06/06,191.004
2016/06/05,188.668
2016/06/04,188.176
2016/06/03,187.793
2016/06/02,182.332
2016/06/01,182.248
2016/05/31,179.952
2016/05/30,177.836
2016/05/29,174.09
2016/05/28,172.647
2016/05/27,161.865
2016/05/26,161.118
2016/05/25,161.675
2016/05/24,162.865
2016/05/23,165.886
2016/05/22,168.33
2016/05/21,168.668
2016/05/20,166.885
2016/05/19,167.847
2016/05/18,165.831
2016/05/17,162.48
2016/05/16,160.419
2016/05/15,156.259
2016/05/14,156.23
2016/05/13,157.745
2016/05/12,156.63
2016/05/11,156.236
2016/05/10,154.117
2016/05/09,155.291
2016/05/08,156.309
2016/05/07,156.824
2016/05/06,157.298
2016/05/05,156.684
2016/05/04,155.694
2016/05/03,156.531
2016/05/02,158.858
2016/05/01,156.632
2016/04/30,155.599
2016/04/29,154.694
2016/04/28,151.904
2016/04/27,152.42
2016/04/26,155.802
2016/04/25,156.741
2016/04/24,158.475
2016/04/23,157.493
2016/04/22,155.266
2016/04/21,157.028
2016/04/20,157.359
2016/04/19,157.028
2016/04/18,156.272
2016/04/17,155.551
2016/04/16,154.517
2016/04/15,153.122
2016/04/14,153.503
2016/04/13,151.584
2016/04/12,150.781
2016/04/11,152.117
2016/04/10,153.044
2016/04/09,156.638
2016/04/08,157.796
2016/04/07,160.239
2016/04/06,163.159
2016/04/05,163.983
2016/04/04,169.047
2016/04/03,170.626
2016/04/02,169.451
2016/04/01,167.492
2016/03/31,166.768
2016/03/30,166.787
2016/03/29,168.604
2016/03/28,169.185
2016/03/27,168.86
2016/03/26,170.197
2016/03/25,167.253
2016/03/24,167.068
2016/03/23,166.216
2016/03/22,162.629
2016/03/21,162.079
2016/03/20,159.428
2016/03/19,158.362
2016/03/18,157.468
2016/03/17,163.264
2016/03/16,161.52
2016/03/15,161.255
2016/03/14,160.419
2016/03/13,164.773
2016/03/12,163.86
2016/03/11,164.495
2016/03/10,161.934
2016/03/09,159.913
2016/03/08,157.021
2016/03/07,153.318
2016/03/06,151.532
2016/03/05,147.512
2016/03/04,148.844
2016/03/03,150.404
2016/03/02,147.261
2016/03/01,148.59
2016/02/29,147.095
2016/02/28,146.487
2016/02/27,145.696
2016/02/26,143.431
2016/02/25,141.968
2016/02/24,143.205
2016/02/23,139.532
2016/02/22,143.711
2016/02/21,140.839
2016/02/20,139.572
2016/02/19,137.315
2016/02/18,136.04
2016/02/17,134.394
2016/02/16,136.957
2016/02/15,137.917
2016/02/14,138.046
2016/02/13,133.769
2016/02/12,133.016
2016/02/11,128.548
2016/02/10,124.628
2016/02/09,121.358
2016/02/08,119.388
2016/02/07,120.077
2016/02/06,118.48
2016/02/05,119.806
2016/02/04,119.295
2016/02/03,114.157
2016/02/02,114.254
2016/02/01,113.217
2016/01/31,114.059
2016/01/30,116.968
2016/01/29,119.074
2016/01/28,119.616
2016/01/27,126.239
2016/01/26,118.097
2016/01/25,112.746
2016/01/24,112.844
2016/01/23,108.746
2016/01/22,105.096
2016/01/21,110.562
2016/01/20,113.199
2016/01/19,103.897
2016/01/18,105.459
2016/01/17,103.591
2016/01/16,103.504
2016/01/15,99.2237
2016/01/14,113.114
2016/01/13,111.775
2016/01/12,111.702
2016/01/11,111.244
2016/01/10,111.315
2016/01/09,111.711
2016/01/08,110.911
2016/01/07,111.586
2016/01/06,107.377
2016/01/05,106.876
2016/01/04,106.946
2016/01/03,106.435
2016/01/02,107.089
2016/01/01,106.862
2015/12/31,106.225
2015/12/30,106.142
2015/12/29,106.743
2015/12/28,104.823
2015/12/27,104.616
2015/12/26,102.718
2015/12/25,110.007
2015/12/24,108.287
2015/12/23,106.283
2015/12/22,105.541
2015/12/21,105.795
2015/12/20,106.666
2015/12/19,111.011
2015/12/18,111.462
2015/12/17,111.529
2015/12/16,111.509
2015/12/15,113.054
2015/12/14,111.89
2015/12/13,113.457
2015/12/12,112.772
2015/12/11,115.984
2015/12/10,109.098
2015/12/09,109.863
2015/12/08,105.951
2015/12/07,99.0644
2015/12/06,98.0785
2015/12/05,97.9605
2015/12/04,92.4435
2015/12/03,90.4479
2015/12/02,89.0564
2015/12/01,90.2116
2015/11/30,93.4734
2015/11/29,93.397
2015/11/28,90.8754
2015/11/27,91.1814
2015/11/26,91.1953
2015/11/25,86.7266
2015/11/24,84.3947
2015/11/23,85.2054
2015/11/22,85.5843
2015/11/21,86.2727
2015/11/20,85.1646
2015/11/19,86.5221
2015/11/18,88.7568
2015/11/17,88.7029
2015/11/16,87.6948
2015/11/15,85.3287
2015/11/14,87.6423
2015/11/13,88.9701
2015/11/12,90.119
2015/11/11,83.5628
2015/11/10,88.3536
2015/11/09,96.8709
2015/11/08,95.8598
2015/11/07,99.1035
2015/11/06,96.6521
2015/11/05,98.8177
2015/11/04,104.679
2015/11/03,107.691
2015/11/02,99.8811
2015/11/01,93.2004
2015/10/31,89.2504
2015/10/30,94.1433
2015/10/29,91.5578
2015/10/28,85.8909
2015/10/27,83.0522
2015/10/26,80.2971
2015/10/25,79.2413
2015/10/24,78.679
2015/10/23,77.8893
2015/10/22,78.0123
2015/10/21,75.642
2015/10/20,76.1716
2015/10/19,76.0096
2015/10/18,75.9264
2015/10/17,78.8259
2015/10/16,78.0471
2015/10/15,76.8577
2015/10/14,76.3164
2015/10/13,76.781
2015/10/12,76.3564
2015/10/11,76.7277
2015/10/10,76.108
2015/10/09,76.0119
2015/10/08,75.244
2015/10/07,76.3713
2015/10/06,77.1541
2015/10/05,74.7938
2015/10/04,75.0398
2015/10/03,75.9986
2015/10/02,76.0371
2015/10/01,76.2891
2015/09/30,75.7994
2015/09/29,76.2899
2015/09/28,78.046
2015/09/27,76.417
2015/09/26,76.9908
2015/09/25,77.3921
2015/09/24,77.2973
2015/09/23,76.8924
2015/09/22,77.1889
2015/09/21,76.7481
2015/09/20,78.2306
2015/09/19,77.5567
2015/09/18,78.4588
2015/09/17,76.6123
2015/09/16,75.931
2015/09/15,76.5592
2015/09/14,76.2785
2015/09/13,77.3444
2015/09/12,78.1196
2015/09/11,80.1379
2015/09/10,79.0778
2015/09/09,78.9423
2015/09/08,80.545
2015/09/07,80.3955
2015/09/06,80.4676
2015/09/05,79.1688
2015/09/04,75.5131
2015/09/03,74.7936
2015/09/02,76.2271
2015/09/01,76.4003
2015/08/31,77.1956
2015/08/30,77.2783
2015/08/29,76.96
2015/08/28,75.9494
2015/08/27,74.5222
2015/08/26,74.9784
2015/08/25,72.9263
2015/08/24,71.3052
2015/08/23,76.8858
2015/08/22,77.8812
2015/08/21,79.3009
2015/08/20,80.0025
2015/08/19,77.2208
2015/08/18,73.5687
2015/08/17,86.8746
2015/08/16,87.6298
2015/08/15,88.9529
2015/08/14,90.1142
2015/08/13,88.8652
2015/08/12,90.5269
2015/08/11,91.9128
2015/08/10,90.6099
2015/08/09,90.4005
2015/08/08,89.0818
2015/08/07,94.1882
2015/08/06,93.7902
2015/08/05,95.2747
2015/08/04,96.602
2015/08/03,95.2811
2015/08/02,96.2222
2015/08/01,95.9659
2015/07/31,98.6637
2015/07/30,98.9552
2015/07/29,99.9726
2015/07/28,101.852
2015/07/27,100.929
2015/07/26,100.034
2015/07/25,98.7558
2015/07/24,98.3486
2015/07/23,93.3249
2015/07/22,93.4428
2015/07/21,93.1153
2015/07/20,94.1999
2015/07/19,92.5991
2015/07/18,93.6574
2015/07/17,94.1531
2015/07/16,93.4092
2015/07/15,98.2054
2015/07/14,101.285
2015/07/13,102.094
2015/07/12,107.479
2015/07/11,101.134
2015/07/10,100.651
2015/07/09,105.046
2015/07/08,101.219
2015/07/07,97.9991
2015/07/06,99.1542
2015/07/05,99.1922
2015/07/04,95.7885
2015/07/03,94.7075
2015/07/02,94.2203
2015/07/01,95.1324
2015/06/30,97.1674
2015/06/29,95.3606
2015/06/28,90.8691
2015/06/27,91.3124
2015/06/26,88.1912
2015/06/25,87.8488
